Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
2021-01-13,2381.89990234375,2398.0,2364.60009765625,2372.35009765625,2159.658935546875,1702740,1354.0,1373.0,1344.300048828125,1352.5,1271.030029296875,4389762,1373.8499755859375,1392.800048828125,1360.0,1387.1500244140625,1195.271240234375,14442997,746.4500122070312,748.4500122070312,731.0499877929688,735.3250122070312,685.1499633789062,16934650,296.0,308.0,294.5,306.79998779296875,278.07708740234375,78042133,906.177978515625,911.4390869140625,885.3643798828125,894.755859375,875.0665893554688,26619458,577.1637573242188,590.6112670898438,556.55078125,567.5934448242188,554.7430419921875,85239439,551.5,561.0,548.25,556.5,538.2398071289062,21920297,3175.0,3177.0,3126.25,3158.949951171875,2734.607177734375,3572801,199.7567596435547,205.1009521484375,197.6383514404297,203.4158477783203,157.77479553222656,66387977
2021-01-14,2366.0,2406.0,2351.14990234375,2398.550048828125,2183.51025390625,2120413,1358.0,1389.699951171875,1356.25,1376.5999755859375,1293.6783447265625,5168591,1360.0,1384.0,1318.449951171875,1370.5,1180.92431640625,27521697,735.5750122070312,744.0,728.0,734.375,684.2647094726562,12297166,306.70001220703125,309.25,303.79998779296875,307.25,278.4849548339844,40123498,897.6171875,907.7240600585938,894.8712768554688,904.8165893554688,884.9058837890625,21553242,571.96142578125,574.022705078125,559.5445556640625,569.85107421875,556.9495239257812,16974338,554.0499877929688,558.4500122070312,550.5999755859375,553.2999877929688,535.1448364257812,13330898,3155.0,3266.5,3120.39990234375,3250.699951171875,2819.38671875,6931542,204.13803100585938,208.4711456298828,203.75286865234375,206.2082977294922,159.940673828125,50164605
2021-01-15,2392.5,2407.0,2342.800048828125,2351.14990234375,2140.359375,2042957,1376.699951171875,1384.5,1345.050048828125,1354.1500244140625,1272.5809326171875,2587576,1360.0,1364.449951171875,1340.0,1344.949951171875,1158.9085693359375,15018441,734.5499877929688,735.8250122070312,722.5,733.3250122070312,683.2864379882812,14165236,306.79998779296875,310.8999938964844,301.29998779296875,303.8500061035156,275.4033203125,35307601,904.8165893554688,910.9083862304688,886.102783203125,894.1328735351562,874.457275390625,20593268,598.3165893554688,599.3963623046875,582.8568725585938,591.5437622070312,578.1511840820312,57451072,550.0,551.0,541.5,543.0,525.182861328125,15708956,3235.0,3274.0,3210.0,3233.35009765625,2804.339599609375,4131692,206.93048095703125,210.39698791503906,203.36770629882812,209.77108764648438,162.7040557861328,60567280
2021-01-18,2374.5,2374.5,2320.64990234375,2332.60009765625,2123.472412109375,1733797,1345.199951171875,1353.8499755859375,1326.1500244140625,1336.050048828125,1255.5709228515625,3185998,1338.0,1340.0,1306.0,1312.050048828125,1130.5595703125,8861765,734.9500122070312,751.4249877929688,733.5,741.5499877929688,690.9501953125,42825632,303.5,308.6499938964844,292.20001220703125,294.45001220703125,266.8833312988281,54969750,899.5093383789062,921.6151733398438,887.625732421875,915.5925903320312,895.4447021484375,35100458,591.5437622070312,591.8873291015625,573.2374877929688,576.1331176757812,563.08935546875,21359539,544.5,548.4000244140625,528.9000244140625,533.1500244140625,515.656005859375,21580313,3250.0,3256.75,3187.39990234375,3221.75,2794.2783203125,4160906,210.30068969726562,213.76718139648438,206.64161682128906,211.6006317138672,164.1231231689453,70211602
2021-01-19,2342.0,2382.10009765625,2323.25,2363.14990234375,2151.283935546875,1495269,1340.050048828125,1382.0,1337.0,1369.8499755859375,1287.3350830078125,3885798,1320.0,1331.0,1312.0,1316.6500244140625,1134.5233154296875,5585744,745.9000244140625,755.8250122070312,733.5,751.9249877929688,700.6171875,17360254,297.6499938964844,302.5,296.3999938964844,298.6000061035156,270.6448059082031,35803901,920.5306396484375,937.30615234375,920.5306396484375,930.5682983398438,910.0909423828125,32006615,580.2066040039062,586.4395751953125,575.69140625,581.384521484375,568.221923828125,11034273,539.0,547.75,533.9000244140625,546.4500122070312,528.5197143554688,20575358,3233.0,3279.0,3232.0,3260.699951171875,2828.059814453125,2975735,212.8042755126953,213.47830200195312,209.43406677246094,210.73399353027344,163.450927734375,33009228
2021-01-20,2357.0,2373.949951171875,2346.300048828125,2355.949951171875,2144.72900390625,1380562,1369.0,1393.050048828125,1362.550048828125,1382.6500244140625,1299.3638916015625,3957992,1320.550048828125,1348.4000244140625,1320.550048828125,1339.449951171875,1154.1693115234375,8225838,750.5,750.5,743.0,746.0,695.0964965820312,13346052,298.79998779296875,304.70001220703125,296.8500061035156,302.54998779296875,274.2249755859375,33759304,932.8757934570312,949.7666625976562,923.645751953125,948.2437133789062,927.3773803710938,30924537,581.384521484375,591.3965454101562,578.1453247070312,585.16357421875,571.9153442382812,13333007,546.4500122070312,554.5999755859375,546.0,551.0,532.9203491210938,16097138,3270.0,3327.949951171875,3267.10009765625,3308.800048828125,2869.778564453125,3453446,210.39698791503906,210.87843322753906,207.70082092285156,209.57850646972656,162.55470275878906,46392916
2021-01-21,2376.0,2399.89990234375,2350.0,2367.64990234375,2155.380615234375,1521133,1395.0,1396.0,1361.050048828125,1371.300048828125,1288.6976318359375,2985423,1350.0,1361.050048828125,1335.0,1339.699951171875,1154.384765625,6142421,746.0,747.1749877929688,734.0750122070312,737.4000244140625,687.0834350585938,26333054,304.0,305.1499938964844,291.5,294.8500061035156,267.2458801269531,29995203,960.8426513671875,978.379638671875,957.6121826171875,968.8727416992188,947.5524291992188,39087742,589.18798828125,592.91796875,563.8143920898438,570.6362915039062,557.717041015625,17380638,555.0,561.0,549.7000122070312,552.7000122070312,534.5645751953125,18189277,3305.0,3309.14990234375,3262.10009765625,3273.85009765625,2839.465087890625,2778546,210.87843322753906,211.35989379882812,204.3306121826172,205.77499389648438,159.6045684814453,30116008
2021-01-22,2359.0,2422.0,2357.0,2409.35009765625,2193.341796875,2548089,1362.0,1375.0,1348.5,1362.0999755859375,1280.0517578125,3282665,1327.0,1356.0,1326.550048828125,1340.8499755859375,1155.3759765625,9646591,733.9500122070312,733.9500122070312,720.0750122070312,721.7750244140625,672.5244750976562,15392364,295.5,298.0,282.3999938964844,283.70001220703125,257.1397399902344,44440810,974.2261352539062,976.2337036132812,939.2213745117188,945.8900756835938,925.0756225585938,30532660,573.1392822265625,574.7589111328125,562.1947631835938,566.21923828125,553.4000244140625,12662954,553.0999755859375,553.5,530.5999755859375,533.7999877929688,516.2847290039062,24515997,3241.89990234375,3325.0,3241.89990234375,3303.10009765625,2864.834716796875,3052459,206.06385803222656,206.78604125976562,201.3937225341797,202.88624572753906,157.364013671875,25663922
2021-01-25,2420.0,2432.35009765625,2385.0,2399.60009765625,2184.465576171875,2124424,1370.0,1396.4000244140625,1342.0,1361.300048828125,1279.300048828125,4847989,1345.0,1347.9000244140625,1313.0,1325.0999755859375,1141.804443359375,6542611,732.5499877929688,740.5,727.5750122070312,731.4249877929688,681.5159912109375,20344718,284.5,288.0,277.04998779296875,280.95001220703125,254.6471710205078,34034630,939.1290893554688,939.1290893554688,891.61767578125,895.7711791992188,876.0595092773438,54207104,568.32958984375,577.0165405273438,559.0537719726562,570.04736328125,557.1414184570312,12503932,536.5499877929688,542.2999877929688,531.2000122070312,538.0499877929688,520.395263671875,23415249,3308.949951171875,3339.800048828125,3278.64990234375,3291.300048828125,2854.599853515625,2272887,204.13803100585938,204.61949157714844,199.17901611328125,200.09378051757812,155.19810485839844,25929487
2021-01-27,2425.0,2425.0,2335.0,2391.300048828125,2176.910400390625,2460297,1368.800048828125,1392.699951171875,1330.0999755859375,1359.8499755859375,1277.9373779296875,8896211,1319.5999755859375,1327.550048828125,1285.0999755859375,1301.0,1121.038330078125,8133665,734.0,735.9500122070312,703.0750122070312,704.7999877929688,656.707763671875,23556276,280.20001220703125,284.8500061035156,272.70001220703125,275.6499938964844,249.84335327148438,39211107,888.38720703125,888.38720703125,871.3117065429688,874.5421752929688,855.2977905273438,42370131,569.3111572265625,571.0289306640625,551.9864501953125,560.2807006835938,547.5958251953125,15567653,537.7999877929688,539.2000122070312,519.0999755859375,522.3499755859375,505.21044921875,28049286,3300.0,3306.449951171875,3227.0,3261.050048828125,2828.36376953125,2786662,200.286376953125,204.76393127441406,199.4197540283203,202.8380889892578,157.32666015625,50338134
2021-01-28,2367.89990234375,2411.550048828125,2290.0,2300.39990234375,2094.15966796875,3867335,1344.699951171875,1365.0999755859375,1340.0,1345.3499755859375,1264.310791015625,2962948,1291.800048828125,1296.449951171875,1272.550048828125,1276.199951171875,1099.6685791015625,4660690,694.9500122070312,700.6500244140625,671.0,685.7249755859375,638.9343872070312,42704446,271.8999938964844,283.3500061035156,269.5,282.3500061035156,255.91612243652344,48717297,867.6889038085938,887.6026611328125,863.0046997070312,866.0275268554688,846.9703979492188,34067814,556.0599975585938,565.2376708984375,552.3790893554688,560.37890625,547.6918334960938,15201598,514.5999755859375,529.8499755859375,512.0,528.25,510.91680908203125,29836591,3230.0,3275.0,3183.800048828125,3196.550048828125,2772.421630859375,3083938,201.49002075195312,203.17510986328125,198.11981201171875,198.93829345703125,154.30186462402344,22984352
2021-01-29,2315.10009765625,2322.300048828125,2251.0,2263.89990234375,2060.931640625,4472694,1362.0,1369.0,1325.0999755859375,1334.699951171875,1254.30224609375,5130876,1286.25,1291.1500244140625,1231.0,1239.050048828125,1067.657470703125,12183519,695.6749877929688,704.375,682.25,695.25,647.8094482421875,28704502,285.6000061035156,290.6499938964844,279.1000061035156,282.1000061035156,255.68955993652344,42300984,874.2191162109375,882.8953247070312,844.544677734375,850.0596313476562,831.353759765625,43712383,567.8388061523438,567.8388061523438,540.4530029296875,543.397705078125,531.0950927734375,25521965,533.3499755859375,544.9500122070312,529.4500122070312,537.0,519.3796997070312,33172808,3210.050048828125,3216.85009765625,3100.0,3111.35009765625,2698.52734375,5445659,200.81597900390625,201.05670166015625,194.8459014892578,195.7125244140625,151.7998504638672,24679902
2021-02-01,2276.64990234375,2285.0,2226.199951171875,2248.60009765625,2047.003662109375,2717591,1345.75,1462.0,1337.199951171875,1448.8499755859375,1361.576171875,11317043,1250.550048828125,1277.949951171875,1241.0,1260.9000244140625,1086.485107421875,8880279,705.125,741.25,700.5,738.375,687.99169921875,26370544,285.1000061035156,313.8999938964844,282.75,310.70001220703125,281.6120300292969,103414068,858.11279296875,879.1571655273438,852.8516845703125,874.6806640625,855.43310546875,34180952,548.6981811523438,570.3909301757812,539.0787963867188,568.4768676757812,555.6065063476562,14212955,552.0,609.4500122070312,551.0,603.7999877929688,583.9878540039062,69354326,3100.0,3165.0,3044.10009765625,3139.35009765625,2722.811279296875,3985846,196.43470764160156,209.86737060546875,194.31629943847656,207.94154357910156,161.28500366210938,59968324
2021-02-02,2271.050048828125,2275.0,2205.0,2230.449951171875,2030.4808349609375,4215607,1474.0,1593.0,1474.0,1520.199951171875,1428.62841796875,14349665,1280.0,1294.4000244140625,1263.5999755859375,1271.25,1095.4033203125,6892490,750.5,789.25,748.7000122070312,780.2750244140625,727.0327758789062,42420206,315.0,337.3999938964844,315.0,333.1000061035156,301.9148864746094,121434166,883.4260864257812,895.3096923828125,856.0591430664062,888.7564086914062,869.1991577148438,41470034,574.120849609375,594.4884643554688,568.5750122070312,588.3045654296875,574.9852294921875,21711996,613.0,624.0,598.7000122070312,617.3499755859375,597.0932006835938,42362384,3174.0,3224.0,3150.0,3203.449951171875,2778.406982421875,2881837,211.8413543701172,215.21156311035156,208.95260620117188,210.1081085205078,162.96548461914062,50324035
2021-02-03,2231.5,2257.0,2217.60009765625,2232.85009765625,2032.6658935546875,2353429,1530.0,1558.0,1505.0,1528.550048828125,1436.4755859375,6197782,1277.6500244140625,1304.0,1273.0,1284.6500244140625,1106.94970703125,8182968,789.5,790.8499755859375,771.0,787.4000244140625,733.6715698242188,20237254,333.75,339.8999938964844,325.79998779296875,335.95001220703125,304.498046875,66420168,889.91015625,900.84765625,876.8496704101562,890.9946899414062,871.38818359375,30301696,598.1693725585938,611.0279541015625,588.4027099609375,597.6295166015625,584.09912109375,30641248,623.4000244140625,627.5,614.0,622.3499755859375,601.92919921875,27155908,3213.0,3236.0,3162.64990234375,3200.050048828125,2775.457763671875,2505866,213.2857208251953,213.76718139648438,207.70082092285156,208.71188354492188,161.8825225830078,55709225
2021-02-04,2239.0,2259.0,2226.199951171875,2245.60009765625,2044.2720947265625,2908003,1525.0,1550.0,1510.0,1529.800048828125,1437.650146484375,3957579,1285.0,1293.4000244140625,1272.050048828125,1279.3499755859375,1102.3829345703125,5032240,783.0,794.0,771.7249755859375,789.5499877929688,735.6748657226562,24484684,334.3999938964844,358.0,331.1000061035156,355.1000061035156,321.8551940917969,145203439,887.9256591796875,895.3096923828125,879.1571655273438,888.0641479492188,868.5220336914062,25626981,603.5679931640625,611.5187377929688,584.6727905273438,589.5315551757812,576.1845092773438,51976676,618.7999877929688,631.6500244140625,609.0,628.2999877929688,607.6839599609375,29982222,3216.050048828125,3237.85009765625,3176.0,3188.449951171875,2765.39697265625,2057261,208.0859832763672,222.81858825683594,207.98968505859375,221.42236328125,171.7410888671875,109894300
2021-02-05,2245.60009765625,2285.0,2241.0,2269.550048828125,2066.0751953125,4036942,1534.4000244140625,1547.0,1511.0999755859375,1516.5,1425.1513671875,3270494,1286.4000244140625,1288.75,1262.0,1272.0999755859375,1096.135498046875,5477481,774.0,809.125,774.0,798.7999877929688,744.293701171875,27054716,387.0,408.3500061035156,385.1499938964844,393.1000061035156,356.297607421875,214955688,890.7177734375,897.4556884765625,886.0797119140625,887.810302734375,868.2738037109375,20248046,592.6725463867188,594.73388671875,565.6303100585938,570.3909301757812,557.4772338867188,35465208,628.2999877929688,635.2999877929688,611.0,614.1500244140625,593.998291015625,32015570,3198.949951171875,3205.85009765625,3129.0,3157.949951171875,2738.943603515625,2366135,223.540771484375,229.9923095703125,218.82249450683594,225.6591796875,175.02731323242188,130323308
2021-02-08,2288.0,2288.699951171875,2230.300048828125,2236.64990234375,2036.1248779296875,2780672,1521.1500244140625,1570.0,1520.0,1551.800048828125,1458.324951171875,5223019,1285.5,1310.0,1275.5,1303.550048828125,1123.2353515625,6921922,810.0,815.8250122070312,797.8499755859375,802.625,747.8577270507812,17447580,398.0,407.79998779296875,394.75,397.04998779296875,359.8778381347656,79389205,892.1022338867188,908.6931762695312,890.2562866210938,900.5938720703125,880.776123046875,21183400,578.1453247070312,592.5253295898438,573.924560546875,586.2923583984375,573.0186157226562,21646080,622.3499755859375,633.9500122070312,622.3499755859375,629.5999755859375,608.9412231445312,18230551,3189.5,3226.0,3155.14990234375,3214.10009765625,2787.643310546875,2526592,228.69236755371094,229.2219696044922,222.91488647460938,224.45553588867188,174.0937042236328,43093963
2021-02-09,2247.0,2254.699951171875,2210.5,2216.25,2017.553955078125,3131481,1557.0,1574.5,1545.0,1566.449951171875,1472.09228515625,3825206,1306.9000244140625,1332.0,1297.8499755859375,1305.550048828125,1124.9588623046875,7965949,805.0,814.0,793.3499755859375,805.9249877929688,750.9324951171875,18421366,396.75,403.5,389.0,394.79998779296875,357.83843994140625,63869990,905.4396362304688,918.2000732421875,900.9861450195312,902.7628784179688,882.8972778320312,19604141,587.8628540039062,596.5498046875,584.0347290039062,587.9119262695312,574.6015014648438,20927436,631.3499755859375,643.2000122070312,628.5999755859375,633.3499755859375,612.5682373046875,27155615,3195.0,3245.800048828125,3164.0,3176.89990234375,2755.379638671875,2658751,225.89991760253906,230.32933044433594,219.7372589111328,220.50758361816406,171.03158569335938,73377134
2021-02-10,2220.0,2241.0,2212.75,2235.5,2035.078125,2055520,1560.0,1564.0,1528.699951171875,1552.8499755859375,1459.3116455078125,2578777,1295.800048828125,1304.3499755859375,1283.5999755859375,1296.5,1117.16064453125,5951207,804.1749877929688,807.4249877929688,783.5,790.875,736.9094848632812,19788006,394.04998779296875,397.8999938964844,388.0,392.25,355.52716064453125,54163507,901.6553344726562,915.9617919921875,889.4486083984375,911.1390991210938,891.0892333984375,21234156,593.8013916015625,596.5498046875,569.5565795898438,579.3231811523438,566.207275390625,31642664,633.3499755859375,638.2000122070312,626.4000244140625,632.1500244140625,611.4076538085938,23967387,3185.0,3219.39990234375,3157.300048828125,3213.300048828125,2786.949462890625,2127983,220.50758361816406,222.5297088623047,214.82638549804688,219.11135864257812,169.94863891601562,49104142
2021-02-11,2242.0,2268.0,2234.050048828125,2263.0,2060.11279296875,1824480,1549.4000244140625,1559.9000244140625,1526.550048828125,1530.5,1438.3079833984375,2720190,1289.0,1296.0,1283.050048828125,1292.6500244140625,1113.843017578125,4673317,791.0,798.9000244140625,782.0999755859375,786.1749877929688,732.5300903320312,13648618,391.79998779296875,396.95001220703125,388.25,390.1499938964844,353.6238098144531,36392708,913.7696533203125,952.6279907226562,910.1930541992188,948.7052001953125,927.8286743164062,42539278,581.0900268554688,592.4271850585938,578.1453247070312,587.07763671875,573.7860717773438,19253595,626.75,633.5999755859375,624.0999755859375,630.6500244140625,609.9569091796875,16072702,3215.0,3219.300048828125,3185.050048828125,3206.0,2780.6181640625,1165882,220.50758361816406,220.7964630126953,216.17446899414062,218.05215454101562,169.1270751953125,45311749
2021-02-12,2268.0,2272.25,2232.0,2241.550048828125,2040.58544921875,1222094,1535.0,1544.0,1516.0999755859375,1521.3499755859375,1429.7091064453125,1867284,1305.0,1323.75,1301.550048828125,1309.800048828125,1128.6207275390625,5797875,786.9500122070312,796.25,786.5,790.9749755859375,737.0026245117188,9910106,391.0,399.3500061035156,385.54998779296875,393.1499938964844,356.3429260253906,53589755,948.6129150390625,958.9966430664062,930.1067504882812,942.1980590820312,921.4647827148438,30497029,586.8322143554688,586.8322143554688,573.826416015625,575.4459838867188,562.4177856445312,15905053,629.9000244140625,649.9000244140625,629.4000244140625,647.5999755859375,626.3506469726562,19049709,3184.199951171875,3245.5,3182.0,3190.800048828125,2767.435302734375,2777404,217.37811279296875,217.37811279296875,207.79710388183594,209.38592529296875,162.40533447265625,114826417
2021-02-15,2251.0,2261.75,2213.0,2215.199951171875,2016.5980224609375,2449407,1527.0,1544.0,1521.3499755859375,1537.6500244140625,1445.02734375,1917477,1320.0,1328.4000244140625,1307.0999755859375,1309.6500244140625,1128.49169921875,4363513,800.0499877929688,812.5,798.3499755859375,808.2999877929688,753.1454467773438,10355244,397.5,409.45001220703125,395.70001220703125,406.95001220703125,368.8509826660156,56608937,945.1747436523438,951.2896118164062,934.5371704101562,938.0445556640625,917.402587890625,15791099,581.1881713867188,591.8873291015625,579.1268920898438,582.7587280273438,569.5650024414062,17972742,655.0,676.7999877929688,652.0,673.9500122070312,651.8361206054688,27155194,3209.0,3209.0,3131.550048828125,3139.85009765625,2723.245361328125,2630853,210.3488311767578,212.8042755126953,209.43406677246094,210.49327087402344,163.2642364501953,33000365
